Student_ID,Department,Semester,Admission_Year,Attendance_Pct,CGPA,Num_Backlogs,Marks_Trend,Study_Hours_Per_Day
STU1260,Computer Science,1,2024,62.6,5.74,3.0,Declining,5.6
STU0763,Information Technology,2,2022,82.4,8.24,2.0,Stable,4.5
STU0734,Mechanical,5,2023,69.9,6.63,1.0,Declining,7.9
STU0389,Computer Science,6,2024,61.7,5.34,1.0,,5.0
STU0236,Mechanical,1,2023,87.3,8.73,0.0,Stable,5.9
STU1365,Information Technology,5,2024,73.5,6.21,2.0,Declining,7.0
STU0268,Computer Sci,4,2025,77.3,6.75,0.0,Stable,12.4
STU0306,Electronics,6,2024,95.5,8.96,0.0,Improving,11.9
STU0990,Mechanical,6,2023,83.4,7.75,0.0,Stable,5.6
STU0118,Civil,7,2025,91.4,8.63,0.0,Stable,7.9
STU1248,Mechanical,5,2023,57.7,5.11,2.0,Stable,5.3
STU0674,Electronics,3,2024,80.7,8.45,0.0,Improving,8.0
STU0250,Civil,3,2024,100.0,8.27,0.0,Stable,11.2
STU1221,Mechanical,3,2023,57.5,5.98,2.0,Declining,5.5
STU1107,Computer Science,4,2023,98.6,8.94,,Stable,9.0
STU0072,Information Technology,8,2023,74.0,7.7,3.0,Declining,5.1
STU0095,Computer Science,8,2022,59.2,5.12,3.0,Stable,7.2
STU1373,Information Technology,3,2022,64.1,7.04,0.0,Stable,5.6
STU0034,Computer Science,1,2025,53.4,5.77,1.0,Declining,6.2
STU0800,civil,7,2022,100.0,9.61,0.0,Stable,6.2
STU1150,Electronics,5,2024,100.0,9.25,0.0,Improving,8.8
STU0449,Comp Science,4,2022,64.6,5.88,1.0,Stable,9.4
STU0446,Electronics,7,2023,79.3,8.04,0.0,Stable,9.6
STU0772,Computer Science,1,2022,98.8,,0.0,Improving,13.3
STU0717,Mechanical,4,2023,100.0,9.75,1.0,Stable,11.2
STU1151,Comp Science,4,2023,64.8,5.71,0.0,Improving,9.7
STU1177,Mechanical,1,2023,97.2,8.71,0.0,Declining,7.8
STU1351,Information Technology,4,2022,,6.37,0.0,Improving,5.8
STU1062,Computer Science,7,2025,70.5,8.33,1.0,Stable,
STU0078,Electronics,5,2024,57.6,7.51,1.0,Improving,3.3
STU0085,Computer Science,3,2024,100.0,10.0,0.0,Stable,8.5
STU1299,Electronics,4,2025,69.7,5.91,1.0,Stable,8.3
STU0083,Information Technology,1,2023,68.4,,2.0,Stable,5.6
STU0458,Civil,5,2023,77.2,7.49,2.0,Declining,9.3
STU0971,Electronics,8,2023,77.2,8.65,0.0,Stable,6.2
STU0677,Information Technology,5,2023,,5.82,3.0,Declining,10.7
STU1485,Computer Science,6,2023,65.6,7.97,1.0,Declining,8.2
STU1350,Computer Science,7,2025,57.9,6.24,3.0,Declining,7.0
STU0437,mechanical,5,2023,100.0,9.46,0.0,Improving,8.2
STU0771,Information Technology,7,2022,70.1,6.52,1.0,Stable,6.0
STU0645,Information Technology,7,2025,87.4,9.24,0.0,Improving,5.7
STU0909,Computer Science,4,2024,50.0,7.18,2.0,Stable,6.3
STU1115,Civil,6,2024,71.7,6.11,1.0,Stable,8.4
STU1229,Civil,5,2024,63.5,7.98,1.0,Stable,7.4
STU1152,Mechanical,8,2024,72.3,7.09,0.0,Stable,5.7
STU0405,Electronics,5,2022,80.6,10.0,3.0,Declining,4.2
STU1342,Computer Science,6,2023,72.4,8.4,,Stable,6.0
STU0986,Civil,3,2024,90.8,9.39,0.0,Improving,7.9
STU1228,Computer Science,1,2024,96.5,8.65,2.0,Stable,9.9
STU0105,Computer Science,8,2022,72.6,8.35,0.0,Stable,10.2
STU0610,Computer Science,8,2025,78.1,8.2,0.0,Improving,8.1
STU1271,Computer Science,1,2024,65.8,6.17,4.0,Declining,8.5
STU0689,Computer Science,8,2022,76.6,6.29,3.0,Stable,9.2
STU1001,Electronics,4,2022,110.9,8.65,1.0,Declining,
STU0827,Mechanical,1,2023,87.6,8.81,0.0,Stable,8.4
STU0984,Mechanical,3,2025,86.7,9.51,0.0,Stable,7.5
STU0063,Information Technology,6,2022,100.0,10.0,0.0,Improving,6.9
STU0282,Information Technology,5,2022,62.9,7.49,1.0,Declining,5.9
STU0779,Civil,1,2024,85.6,8.98,0.0,Stable,7.1
STU1044,Computer Science,3,2023,82.7,7.16,0.0,Stable,11.0
STU0239,Information Technology,8,2023,96.2,8.41,0.0,Improving,10.4
STU0224,Electronics,8,2022,68.1,6.78,1.0,Declining,7.5
STU0146,Elec,6,2022,84.1,8.03,0.0,Improving,7.6
STU1440,Information Technology,1,2022,77.5,6.53,2.0,Declining,8.0
STU0374,Civil,6,2022,49.2,5.18,,,3.6
STU1396,Civil,5,2022,64.8,7.62,4.0,Declining,7.3
STU0119,Computer Science,3,2025,59.8,7.38,0.0,Improving,5.2
STU1160,Information Technology,8,2024,98.3,9.68,0.0,Improving,7.6
STU0251,Computer Science,4,2025,70.0,7.52,1.0,Stable,8.4
STU1488,Electronics,5,2022,78.0,7.76,0.0,Stable,7.7
STU1245,Computer Science,3,2025,60.7,6.17,0.0,Declining,2.9
STU0943,Civil,3,2025,60.0,6.06,1.0,Stable,4.7
STU0010,Information Technology,1,2025,86.2,7.22,0.0,Improving,8.3
STU0450,Mechanical,3,2024,71.9,6.68,,Improving,6.6
STU0932,Computer Science,7,2024,73.0,7.32,1.0,Stable,9.2
STU0709,Computer Science,7,2024,77.2,6.87,0.0,Declining,12.1
STU0256,Civil,6,2024,69.8,7.34,4.0,Declining,5.4
STU0594,Mechanical,7,2025,100.0,7.87,2.0,Declining,11.6
STU0390,Mechanical,1,2025,65.6,7.53,1.0,Stable,7.4
STU1010,Mechanical,4,2022,89.1,9.61,,Declining,11.0
STU1237,Computer Sci,3,2023,84.4,8.6,3.0,Declining,14.8
STU0558,Information Technology,8,2022,69.9,6.23,1.0,Stable,5.6
STU1326,Civil,1,2023,68.8,6.92,2.0,Stable,7.0
STU0887,mechanical,1,2023,71.8,5.72,0.0,Declining,4.5
STU0461,Computer Science,5,2024,100.0,8.63,1.0,Improving,7.2
STU0724,Electronics,4,2025,75.6,7.22,0.0,Improving,5.6
STU1423,Information Technology,3,2025,77.3,9.26,2.0,Improving,7.3
STU0145,Electronics,7,2025,84.6,8.4,1.0,Declining,12.2
STU0502,Computer Science,4,2022,79.2,5.86,0.0,Improving,7.9
STU1129,Electronics,7,2024,75.4,9.13,0.0,Stable,8.9
STU0740,Information Technology,7,2025,,7.93,0.0,Improving,8.5
STU1426,Mechanical,8,2024,99.8,7.29,0.0,Improving,10.8
STU0869,MECHANICAL,6,2022,53.2,6.16,5.0,Stable,4.2
STU0732,Information Technology,6,2025,65.4,5.34,4.0,Declining,8.5
STU0540,Electronics,1,2023,90.8,8.23,2.0,Declining,9.2
STU0178,Computer Science,3,2025,65.9,6.71,3.0,Declining,5.6
STU1490,Civil,2,2024,66.1,7.17,3.0,Declining,6.2
STU0698,Mechanical,2,2024,73.2,7.77,3.0,Declining,8.6
STU1164,Electronics,3,2023,86.3,5.0,0.0,Improving,8.4
STU1076,Computer Science,7,2023,88.7,8.56,0.0,Improving,8.9
STU0924,Information Technology,4,2023,74.9,8.26,0.0,Stable,8.0
STU0950,Computer Science,2,2022,82.8,7.4,0.0,Stable,9.3
STU0300,Computer Science,4,2024,82.1,7.83,2.0,Improving,10.5
STU0008,Civil,4,2024,74.1,7.49,0.0,Improving,11.7
STU0911,Electronics,1,2025,80.9,6.46,1.0,,8.6
STU0668,CS,3,2025,62.4,7.72,3.0,Declining,4.2
STU1389,CIVIL,5,2024,70.5,7.96,1.0,Declining,8.2
STU0358,Information Technology,1,2025,57.3,6.52,1.0,Declining,5.9
STU0784,Civil,3,2022,82.3,8.88,3.0,Declining,7.5
STU0736,Mechanical,4,2023,90.5,8.48,0.0,Improving,8.1
STU0330,Mechanical,3,2023,82.0,8.83,3.0,Declining,
STU1352,Computer Science,8,2023,80.0,8.92,2.0,Stable,9.4
STU1183,Information Technology,4,2022,60.7,4.59,3.0,Declining,
STU1150,Electronics,5,2024,100.0,9.25,0.0,Improving,8.8
STU0259,Mechanical,3,2024,94.8,7.95,1.0,Stable,10.9
STU0942,Information Technology,1,2025,81.1,8.22,1.0,Declining,7.9
STU1210,Information Technology,5,2022,85.1,8.35,0.0,Declining,6.2
STU0373,Mechanical,5,2025,78.4,9.63,0.0,Stable,5.0
STU1135,Civil,2,2022,87.0,9.33,0.0,Stable,10.7
STU1058,Electronics,6,2024,89.6,7.32,0.0,Improving,11.3
STU0143,Electronics,1,2022,38.9,5.61,3.0,Declining,5.8
STU0526,Electronics,3,2023,74.7,9.12,0.0,Stable,10.2
STU1171,Civil,5,2023,73.0,8.11,0.0,Stable,11.9
STU0233,Electronics,7,2022,88.4,8.15,0.0,Stable,9.2
STU1341,Computer Sci,5,2023,,8.46,0.0,Improving,8.7
STU1465,Information Technology,5,2023,100.0,8.01,0.0,Improving,9.4
STU0441,CS,1,2025,38.5,6.77,4.0,Declining,5.1
STU0532,Mechanical,2,2024,56.9,6.32,3.0,Declining,4.6
STU1238,Computer Science,4,2022,79.2,7.9,0.0,Declining,9.7
STU0227,Mechanical,3,2023,85.4,9.1,1.0,Stable,7.1
STU1199,Electronics,3,2022,72.6,7.66,1.0,Declining,11.3
STU0229,Civil,6,2023,45.7,7.35,1.0,Stable,4.0
STU1318,Mechanical,4,2024,76.5,8.71,0.0,Improving,7.6
STU1336,Computer Science,4,2022,59.2,7.8,3.0,Declining,3.2
STU0213,Civil,7,2022,88.4,-0.87,0.0,Improving,
STU0886,MECHANICAL,6,2025,65.1,5.55,2.0,Improving,6.1
STU0080,Electronics,4,2024,68.1,6.77,2.0,Stable,5.6
STU0149,Mechanical,5,2025,88.2,8.52,1.0,Stable,11.7
STU0815,Mechanical,3,2024,91.0,6.68,0.0,Improving,10.8
STU1480,Electronics,1,2024,95.2,8.37,0.0,Declining,12.5
STU0965,Civil,2,2023,96.0,8.97,0.0,Improving,7.4
STU0672,Computer Science,5,2025,58.6,6.7,2.0,Declining,7.6
STU1190,Electronics,8,2023,93.9,7.04,3.0,Declining,6.2
STU0556,Information Technology,2,2023,86.7,8.04,0.0,Stable,10.3
STU1408,Mechanical,4,2022,100.0,7.4,2.0,Improving,10.6
STU0134,Information Technology,7,2023,91.8,7.04,0.0,Stable,7.7
STU1218,Mechanical,8,2024,86.6,8.82,0.0,Improving,9.5
STU0934,Civil,5,2024,96.0,8.53,0.0,Improving,7.9
STU1311,Computer Science,3,2025,81.8,,0.0,Declining,6.5
STU0824,Civil,4,2024,72.1,7.83,0.0,Improving,5.5
STU0409,Information Technology,3,2025,91.8,7.83,2.0,Stable,6.5
STU0369,electronics,6,2025,69.8,7.43,2.0,Stable,1.3
STU0508,Electronics,8,2024,99.2,9.16,0.0,Declining,8.2
STU1217,Civil,5,2025,100.0,9.59,0.0,Declining,10.4
STU0505,Civil,2,2024,88.6,7.71,0.0,Improving,7.4
STU1371,Electronics,7,2024,100.0,8.78,0.0,Stable,10.6
STU0348,Computer Science,2,2023,59.4,7.33,1.0,Stable,5.8
STU0387,Mechanical,2,2024,73.0,7.4,2.0,Stable,6.1
STU0001,Electronics,8,2024,74.6,6.49,0.0,Stable,6.9
STU1027,Computer Science,4,2023,76.5,7.37,1.0,Stable,5.8
STU0361,Electronics,8,2025,74.5,7.98,1.0,Stable,11.5
STU0895,Computer Science,4,2024,76.6,6.41,3.0,Improving,7.9
STU0829,Mechanical,3,2023,82.9,6.03,0.0,Stable,6.6
STU1457,Civil,5,2022,82.8,8.58,0.0,Improving,7.9
STU0476,Information Technology,4,2025,71.1,8.69,1.0,Declining,6.2
STU1319,Civil,6,2024,100.0,8.54,0.0,Improving,11.0
STU0058,Mechanical,3,2023,80.3,8.64,0.0,Improving,6.1
STU0638,Information Technology,5,2025,75.7,6.45,0.0,Stable,5.7
STU1345,Mechanical,8,2023,100.0,,0.0,Improving,11.4
STU1080,Mechanical,1,2023,49.8,5.79,1.0,Stable,1.5
STU1006,Information Technology,8,2022,104.8,8.86,2.0,Stable,8.4
STU0173,Mechanical,6,2024,69.0,7.32,2.0,Declining,5.6
STU0451,Civil,5,2025,63.1,6.97,,Stable,2.4
STU0126,Electronics,2,2023,86.8,8.73,0.0,Stable,6.5
STU0039,CS,3,2025,59.1,6.7,0.0,Stable,2.9
STU0531,Mechanical,1,2023,72.4,7.73,0.0,Improving,2.5
STU0858,Electronics,6,2024,100.0,9.54,0.0,Stable,10.6
STU0714,Civil,5,2022,106.0,6.95,0.0,Stable,5.6
STU0091,Civil,7,2022,100.0,8.48,0.0,Improving,12.4
STU1494,Mechanical,8,2022,71.8,7.39,0.0,Improving,8.8
STU0182,Civil,4,2022,99.0,9.15,0.0,Improving,5.9
STU0876,Electronics,5,2025,87.0,7.26,2.0,Stable,9.4
STU1041,Civil,6,2024,59.4,6.25,2.0,Declining,4.2
STU0787,mechanical,8,2024,69.5,6.29,2.0,Declining,11.9
STU0415,Computer Science,2,2025,85.1,8.97,0.0,Stable,10.7
STU0252,Electronics,8,2023,52.4,7.8,4.0,Stable,5.0
STU0070,Electronics,6,2023,100.0,8.15,0.0,Improving,9.6
STU0804,Information Technology,2,2022,97.4,6.63,0.0,Improving,14.1
STU0132,Information Technology,6,2024,58.0,6.66,,Declining,4.8
STU0301,Information Technology,2,2023,86.3,8.09,1.0,Improving,8.9
STU1376,Mechanical,4,2023,74.8,8.17,1.0,Improving,10.0
STU0327,Civil,8,2024,58.6,5.92,,Stable,4.7
STU0584,Computer Science,5,2022,97.9,9.45,0.0,Improving,8.2
STU1145,Information Technology,3,2022,74.4,6.2,0.0,Stable,5.2
STU0500,Computer Science,6,2025,,7.91,0.0,Stable,10.0
STU0342,Electronics,4,2022,81.6,7.66,0.0,Improving,9.6
STU0833,Mechanical,3,2022,,7.99,0.0,Improving,11.1
STU0365,Electronics,7,2023,68.9,8.5,4.0,Declining,4.9
STU0496,Computer Science,6,2022,60.9,5.88,3.0,Declining,4.4
STU1436,Information Technology,4,2024,54.5,6.62,0.0,Improving,6.7
STU0339,Information Technology,2,2024,88.2,7.71,0.0,,9.2
STU0422,Elec,5,2022,91.8,8.29,0.0,Improving,10.3
STU0165,Civil,7,2023,52.1,5.98,1.0,Improving,7.4
STU0029,Electronics,5,2023,74.7,6.67,2.0,Stable,2.7
STU0517,Mechanical,5,2024,,8.93,0.0,Improving,8.3
STU0194,Mechanical,8,2024,91.3,9.29,0.0,Improving,12.2
STU1025,Computer Science,4,2022,90.7,9.26,0.0,Improving,8.2
STU1403,Information Technology,1,2025,97.2,8.99,0.0,Declining,7.8
STU0946,Civil,6,2023,73.0,9.1,0.0,Stable,7.6
STU1402,Information Technology,8,2025,84.4,10.0,0.0,Stable,9.5
STU0170,Electronics,1,2025,84.9,7.55,0.0,Improving,6.8
STU0168,Civil,3,2024,63.3,5.62,2.0,Improving,2.1
STU0653,Civil,3,2023,70.3,6.09,3.0,Declining,4.1
STU0174,Electronics,1,2022,99.3,10.0,0.0,Improving,11.3
STU0519,Information Technology,6,2025,100.0,8.89,0.0,Improving,9.4
STU1250,Electronics,6,2025,100.0,7.32,0.0,Improving,7.0
STU1236,Information Technology,4,2025,72.9,9.92,1.0,Stable,6.5
STU0913,civil,5,2022,70.4,7.17,0.0,Improving,8.3
STU0492,Information Technology,3,2022,44.9,7.05,1.0,Declining,3.5
STU0954,Information Technology,6,2023,88.4,8.32,0.0,Improving,6.2
STU0074,Mechanical,5,2023,86.8,8.06,0.0,Improving,10.4
STU1291,Mechanical,6,2022,106.9,7.8,2.0,Improving,7.4
STU0588,Computer Science,5,2023,93.4,7.63,0.0,Improving,11.6
STU0751,Electronics,2,2022,65.4,6.4,3.0,Stable,7.0
STU0658,Mechanical,3,2022,54.8,5.21,3.0,Declining,8.8
STU0843,Computer Science,5,2023,95.0,7.15,0.0,Improving,9.8
STU0235,Computer Science,8,2023,93.9,8.11,0.0,Improving,12.7
STU0733,Electronics,6,2023,68.9,6.19,4.0,Declining,8.0
STU0215,Civil,6,2022,73.6,7.21,0.0,Declining,5.8
STU0163,Information Technology,6,2024,88.0,6.2,0.0,Stable,8.7
STU0133,Electronics,6,2025,75.2,8.94,0.0,Improving,5.9
STU1456,IT,7,2024,97.7,8.64,0.0,Improving,9.5
STU1264,Computer Science,8,2024,67.1,7.99,3.0,Declining,6.0
STU0935,Information Technology,2,2022,57.4,7.84,1.0,Stable,7.0
STU0109,Civil,1,2023,68.3,6.47,0.0,Improving,8.8
STU0569,Electronics,5,2023,83.0,7.5,2.0,Improving,8.7
STU0891,Mechanical,1,2025,85.3,8.81,0.0,Improving,8.7
STU0948,Electronics,2,2024,70.1,7.42,2.0,Stable,7.4
STU1042,mechanical,8,2022,79.6,6.84,0.0,Improving,5.1
STU0885,Computer Science,6,2025,49.4,5.0,1.0,Declining,4.6
STU1303,Civil,7,2025,58.6,7.87,2.0,Stable,6.0
STU0851,Civil,2,2023,83.3,8.85,1.0,Declining,8.5
STU0735,Computer Science,6,2024,69.8,5.15,0.0,Improving,8.8
STU0718,Mechanical,4,2022,73.9,7.63,0.0,Stable,4.3
STU0455,Electronics,2,2022,78.6,8.29,1.0,Declining,8.7
STU0265,Electronics,3,2025,63.5,7.11,1.0,Improving,6.5
STU0076,Mechanical,7,2024,84.9,8.94,1.0,Improving,5.1
STU0445,Information Technology,4,2024,62.8,7.52,,Improving,5.9
STU0396,Information Technology,3,2025,86.2,6.77,0.0,Stable,
STU0177,Civil,6,2025,79.3,8.01,2.0,Stable,5.9
STU1043,Civil,5,2024,97.9,9.12,0.0,Improving,10.8
STU1349,Computer Science,7,2023,80.6,7.18,1.0,Stable,10.9
STU1450,Civil,6,2023,78.8,7.52,1.0,Stable,7.6
STU1066,Electronics,7,2022,85.8,7.57,0.0,Improving,8.9
STU0596,Information Technology,5,2023,100.0,8.46,0.0,Improving,10.5
STU0062,Electronics,7,2025,80.8,7.7,0.0,Improving,11.9
STU0873,Computer Science,4,2023,61.0,7.54,3.0,Declining,3.5
STU1437,Information Technology,1,2022,83.2,8.33,3.0,Declining,5.6
STU1448,Information Technology,7,2023,95.9,7.41,0.0,Improving,14.1
STU0279,Civil,4,2025,76.7,7.21,3.0,Declining,9.1
STU0037,Civil,7,2024,78.3,8.14,0.0,Improving,9.9
STU0663,Computer Science,4,2022,77.1,7.56,2.0,Improving,6.7
STU1393,Information Technology,7,2023,85.5,7.4,0.0,Improving,10.5
STU1117,Electronics,2,2024,61.9,5.67,1.0,Improving,3.4
STU0978,MECHANICAL,7,2023,84.3,5.89,1.0,Declining,11.2
STU0739,Electronics,1,2022,96.3,9.18,,Stable,9.1
STU0192,Information Technology,1,2022,75.3,5.55,2.0,Improving,5.9
STU0920,Electronics,8,2024,84.7,7.44,3.0,Declining,8.4
STU0457,Information Technology,7,2024,73.5,5.87,2.0,Improving,9.6
STU0676,Information Technology,6,2025,69.6,,3.0,,12.9
STU0761,Civil,2,2023,64.0,4.47,2.0,Improving,5.6
STU1394,Civil,1,2024,70.0,7.06,2.0,Stable,6.2
STU0729,Civil,3,2022,81.3,7.22,1.0,Stable,7.7
STU0413,Information Technology,6,2024,100.0,10.0,0.0,Improving,10.8
STU0826,information technology,5,2022,71.0,7.48,0.0,Improving,8.6
STU0617,Electronics,3,2023,86.4,7.58,0.0,Improving,8.6
STU0115,Computer Science,6,2025,67.7,7.92,1.0,Stable,7.4
STU0418,Mechanical,4,2023,64.2,4.01,1.0,Stable,5.9
STU1470,Civil,7,2025,58.6,8.84,3.0,Declining,5.3
STU0970,information technology,6,2024,82.6,9.15,0.0,Stable,11.4
STU0605,Civil,4,2024,100.0,6.61,1.0,Stable,10.1
 STU1476 ,Electronics,4,2022,87.1,7.52,0.0,Improving,5.6
STU0090,Civil,6,2025,85.1,8.41,0.0,Stable,5.7
STU0849,Computer Science,6,2022,96.3,8.2,0.0,Stable,9.9
STU1179,Information Technology,1,2025,59.9,,2.0,Declining,6.8
STU1475,Mechanical,4,2023,94.0,6.82,0.0,Stable,10.7
STU0754,Civil,4,2025,,,1.0,Stable,12.3
STU0499,Computer Science,8,2023,87.0,9.85,0.0,Improving,9.3
STU0012,Civil,6,2025,94.7,,0.0,Improving,9.7
STU0397,Information Technology,5,2022,86.2,7.19,3.0,Declining,11.0
STU0285,Computer Science,7,2023,67.2,6.47,2.0,Improving,8.3
STU1067,Electronics,3,2025,61.4,8.16,2.0,Stable,5.4
STU0691,Information Technology,4,2022,76.8,6.98,0.0,Stable,1.2
STU1384,Civil,3,2024,72.6,6.51,0.0,Improving,6.7
STU1445,Mechanical,3,2025,81.5,7.58,1.0,Declining,9.4
STU0690,Civil,2,2023,51.4,4.48,4.0,Declining,4.6
STU0852,Information Technology,3,2025,69.4,7.58,2.0,Improving,6.9
STU0160,Civil,6,2024,61.7,7.17,4.0,Declining,4.1
STU0896,Information Technology,3,2024,,9.93,0.0,Improving,6.9
STU1323,Information Technology,8,2024,58.7,7.5,1.0,Stable,6.0
STU0258,Information Technology,7,2024,85.5,6.65,3.0,Declining,9.1
STU0336,Mechanical,2,2023,65.5,6.1,5.0,Declining,8.9
STU1449,Computer Science,7,2024,92.4,9.29,0.0,Stable,10.2
STU1040,Mechanical,7,2022,53.5,8.37,2.0,Improving,4.5
STU0516,Civil,6,2024,84.9,8.1,2.0,Declining,9.6
STU1016,Computer Science,5,2024,77.4,7.11,0.0,Improving,7.1
STU0769,Information Technology,2,2025,36.8,4.6,1.0,Stable,3.0
STU1374,Civil,7,2024,54.0,8.63,1.0,Declining,2.1
STU0762,Civil,1,2022,68.0,9.12,3.0,Stable,4.7
STU1134,Electronics,2,2024,50.1,6.11,2.0,Stable,7.4
STU0522,Computer Science,1,2023,92.1,8.87,0.0,Improving,10.1
STU0023,Electronics,5,2025,59.4,6.44,0.0,Stable,6.4
STU0357,Electronics,7,2025,66.2,7.32,4.0,Declining,4.8
STU1310,Information Technology,8,2022,94.0,8.14,0.0,Stable,11.8
STU0341,Computer Science,2,2024,69.3,7.07,3.0,Declining,6.5
STU0432,Computer Science,4,2025,69.5,9.99,2.0,Improving,9.3
STU0474,Information Technology,4,2023,77.0,7.24,0.0,Declining,9.2
STU0218,Electronics,7,2025,72.6,5.94,3.0,Declining,7.2
STU0912,Civil,6,2025,,8.85,0.0,Declining,10.8
STU1241,Computer Science,7,2024,79.2,8.62,3.0,Declining,7.0
STU1012,Civil,3,2022,97.8,8.13,0.0,Declining,8.9
STU0211,Civil,2,2024,61.6,5.52,3.0,Declining,
STU0094,Civil,3,2025,78.0,7.72,3.0,Stable,10.5
STU1009,Electronics,5,2022,75.9,7.91,0.0,Improving,4.0
STU1071,Information Technology,1,2025,60.0,5.81,2.0,Stable,5.2
STU1093,Mechanical,4,2025,91.5,9.45,0.0,Improving,5.9
STU0697,Electronics,4,2025,100.0,9.49,0.0,Improving,11.1
STU1383,Mechanical,8,2023,75.3,-0.39,2.0,Declining,4.0
STU0997,Computer Science,1,2024,73.5,8.85,0.0,Improving,8.2
STU0154,Computer Science,8,2024,76.8,,2.0,Declining,7.7
STU1100,Mechanical,7,2025,100.0,8.96,0.0,Declining,9.6
STU1451,Electronics,8,2025,81.4,7.92,0.0,Improving,11.0
STU0313,Mechanical,6,2025,94.9,,0.0,Stable,7.9
STU0790,Computer Science,1,2024,89.3,9.2,,Improving,11.2
STU0581,Electronics,6,2022,94.2,9.75,0.0,Improving,11.3
STU0704,Electronics,4,2022,49.1,5.61,3.0,Declining,5.1
STU1297,Computer Science,8,2023,100.0,9.83,1.0,Declining,11.3
STU0488,Civil,7,2024,60.2,-1.44,2.0,Declining,7.5
STU0560,Electronics,7,2025,48.6,6.41,1.0,Stable,5.0
STU1120,Mechanical,5,2024,80.8,8.81,1.0,Declining,6.5
STU0802,Civil,2,2025,88.0,6.33,,Declining,13.2
STU0513,Computer Science,8,2024,71.4,6.55,0.0,Improving,6.8
STU0634,Civil,5,2024,74.9,7.44,0.0,Improving,7.5
STU1142,Information Technology,8,2022,67.3,8.32,3.0,Declining,6.2
STU1379,Computer Science,3,2025,85.7,7.48,0.0,Stable,8.7
STU0791,Civil,6,2024,71.8,7.19,2.0,Declining,6.5
STU0117,Mechanical,4,2024,48.4,3.89,3.0,Declining,3.0
STU0741,Mechanical,2,2022,67.2,7.26,4.0,,6.7
 STU1082 ,Civil,4,2023,49.8,7.26,1.0,Improving,5.8
STU0831,Electronics,8,2023,79.3,6.88,0.0,Stable,3.9
STU0120,Mechanical,5,2022,89.0,8.22,0.0,,8.8
STU0657,Computer Science,7,2025,75.3,6.16,3.0,Declining,8.8
STU1467,Information Technology,5,2025,,9.08,1.0,Declining,7.7
STU0636,Computer Science,1,2023,100.0,9.21,1.0,Declining,11.8
STU0370,IT,2,2024,90.9,6.37,0.0,Stable,10.2
STU0269,Information Technology,7,2023,78.5,7.65,2.0,Stable,5.0
STU0656,Computer Science,5,2023,66.8,6.48,1.0,Stable,6.6
STU0936,Computer Science,1,2022,67.4,7.88,2.0,Declining,6.7
STU0823,Mechanical,6,2023,53.4,5.86,5.0,Stable,5.8
STU0867,Electronics,2,2024,89.0,7.49,0.0,Improving,8.8
STU0047,Mechanical,5,2025,85.5,8.5,0.0,Stable,7.7
STU1329,Information Technology,3,2023,88.4,10.0,0.0,Stable,9.8
STU0992,CIVIL,2,2022,86.6,8.68,0.0,Improving,8.6
STU0877,Computer Science,5,2024,79.1,7.16,0.0,,9.0
STU0774,Mechanical,4,2022,83.7,8.61,0.0,Stable,8.2
STU0157,Electronics,8,2025,67.9,6.29,1.0,Declining,3.0
STU0005,Information Technology,3,2022,100.0,7.63,0.0,Improving,7.9
STU1004,Electronics,1,2023,100.0,8.89,0.0,Improving,
STU1340,Information Technology,5,2022,100.0,7.61,0.0,Improving,
STU0264,Computer Science,6,2022,81.9,7.72,1.0,,6.7
STU1261,Info Tech,7,2025,73.8,6.09,0.0,Improving,9.1
STU1411,Civil,8,2022,75.0,6.47,0.0,Improving,7.3
STU0444,Civil,8,2024,91.9,8.27,0.0,Stable,11.9
STU1003,Electronics,6,2025,93.7,8.61,0.0,Improving,9.1
STU1078,Information Technology,8,2024,68.7,7.65,4.0,Declining,7.9
STU0838,Mechanical,5,2023,100.0,9.3,0.0,Improving,9.5
STU1381,Computer Science,5,2022,90.2,9.13,0.0,Stable,11.1
STU0305,civil,5,2022,93.7,10.0,0.0,Improving,9.5
STU1209,Mechanical,3,2025,94.6,8.61,0.0,Stable,9.2
STU0314,Computer Science,5,2025,73.0,7.55,0.0,Improving,7.7
STU0150,Electronics,2,2024,95.9,8.77,0.0,Declining,5.9
STU1149,Mechanical,7,2024,88.0,7.28,0.0,Stable,9.8
STU0575,Information Technology,5,2023,62.7,7.16,3.0,Declining,
STU0051,Electronics,5,2023,65.8,7.68,2.0,Stable,7.8
STU1206,Information Technology,7,2025,64.4,6.68,2.0,Declining,8.3
STU0727,Electronics,2,2023,100.0,10.0,0.0,Stable,13.0
STU0834,Computer Science,6,2024,53.5,7.71,2.0,Declining,8.6
STU1116,Electronics,7,2024,47.6,5.81,5.0,Declining,7.0
STU1167,Information Technology,4,2024,45.7,4.05,4.0,,3.9
STU0471,mechanical,1,2025,58.2,7.35,3.0,Declining,4.6
STU0972,Information Technology,2,2023,96.3,9.7,0.0,Stable,5.3
STU0654,Information Technology,3,2025,75.1,8.43,0.0,Improving,6.6
STU0400,Mechanical,1,2023,82.9,,0.0,Improving,7.8
STU0512,Electronics,7,2023,88.5,10.0,0.0,Improving,7.8
STU0321,Mechanical,4,2025,76.0,8.81,0.0,Improving,8.8
STU0020,Electronics,6,2024,69.4,7.43,4.0,Declining,5.9
STU0685,Civil,7,2024,80.8,7.42,0.0,Improving,7.1
STU0036,Information Technology,7,2024,100.0,9.55,0.0,Improving,8.4
